study_name,dataset_name,variable_name,label,label_de,concept_name,questionnaire,question,item,description,description_de,description_long
twinlife,za6701_person_v3-0-0,cai0200u,,Betreuungseinrichtung Z2 (bis 3 Jahre): Anzahl Betreuungspersonen,,twinlife-2014-F2F_Modul6_Betreuung,cai0200u,,,"Early childhood education and care quality in the Socio-Economic Panel (K2ID-SOEP): K2ID Projekt Kinder und Kitas in Deutschland.
 ; [[URL link]](http://www.k2id.de/data/documentation-k2id-soep/)",
twinlife,za6701_person_v3-0-0,cai0300s,,Betreuungseinrichtung Geschwister (bis 3 J.): Anzahl Bet. ohne Ausbildung,,twinlife-2014-F2F_Modul6_Betreuung,cai0300s,,,"Early childhood education and care quality in the Socio-Economic Panel (K2ID-SOEP): K2ID Projekt Kinder und Kitas in Deutschland.
 ; [[URL link]](http://www.k2id.de/data/documentation-k2id-soep/)",
twinlife,za6701_person_v3-0-0,cai0300t,,Betreuungseinrichtung Z1 (bis 3 Jahre): Anzahl Betreuer ohne Ausbildung,,twinlife-2014-F2F_Modul6_Betreuung,cai0300t,,,"Early childhood education and care quality in the Socio-Economic Panel (K2ID-SOEP): K2ID Projekt Kinder und Kitas in Deutschland.
 ; [[URL link]](http://www.k2id.de/data/documentation-k2id-soep/)",
twinlife,za6701_person_v3-0-0,cai0300u,,Betreuungseinrichtung Z2 (bis 3 Jahre): Anzahl Betreuer ohne Ausbildung,,twinlife-2014-F2F_Modul6_Betreuung,cai0300u,,,"Early childhood education and care quality in the Socio-Economic Panel (K2ID-SOEP): K2ID Projekt Kinder und Kitas in Deutschland.
 ; [[URL link]](http://www.k2id.de/data/documentation-k2id-soep/)",
twinlife,za6701_person_v3-0-0,cai1100s,,Betreuungseinrichtung Geschwister (ab 3 Jahre): Gruppengroesse,,twinlife-2014-F2F_Modul6_Betreuung,cai1100s,,,"Early childhood education and care quality in the Socio-Economic Panel (K2ID-SOEP): K2ID Projekt Kinder und Kitas in Deutschland.
 ; [[URL link]](http://www.k2id.de/data/documentation-k2id-soep/)",
twinlife,za6701_person_v3-0-0,cai1100t,,Betreuungseinrichtung Z1 (ab 3 Jahre): Gruppengroesse,,twinlife-2014-F2F_Modul6_Betreuung,cai1100t,,,"Early childhood education and care quality in the Socio-Economic Panel (K2ID-SOEP): K2ID Projekt Kinder und Kitas in Deutschland.
 ; [[URL link]](http://www.k2id.de/data/documentation-k2id-soep/)",
twinlife,za6701_person_v3-0-0,cai1100u,,Betreuungseinrichtung Z2 (ab 3 Jahre): Gruppengroesse,,twinlife-2014-F2F_Modul6_Betreuung,cai1100u,,,"Early childhood education and care quality in the Socio-Economic Panel (K2ID-SOEP): K2ID Projekt Kinder und Kitas in Deutschland.
 ; [[URL link]](http://www.k2id.de/data/documentation-k2id-soep/)",
twinlife,za6701_person_v3-0-0,cai1200s,,Betreuungseinrichtung Geschwister (ab 3 J.): Anzahl Betreuungspersonen,,twinlife-2014-F2F_Modul6_Betreuung,cai1200s,,,"Early childhood education and care quality in the Socio-Economic Panel (K2ID-SOEP): K2ID Projekt Kinder und Kitas in Deutschland.
 ; [[URL link]](http://www.k2id.de/data/documentation-k2id-soep/)",
twinlife,za6701_person_v3-0-0,cai1200t,,Betreuungseinrichtung Z1 (ab 3 Jahre): Anzahl Betreuungspersonen,,twinlife-2014-F2F_Modul6_Betreuung,cai1200t,,,"Early childhood education and care quality in the Socio-Economic Panel (K2ID-SOEP): K2ID Projekt Kinder und Kitas in Deutschland.
 ; [[URL link]](http://www.k2id.de/data/documentation-k2id-soep/)",
twinlife,za6701_person_v3-0-0,cai1200u,,Betreuungseinrichtung Z2 (ab 3 Jahre): Anzahl Betreuungspersonen,,twinlife-2014-F2F_Modul6_Betreuung,cai1200u,,,"Early childhood education and care quality in the Socio-Economic Panel (K2ID-SOEP): K2ID Projekt Kinder und Kitas in Deutschland.
 ; [[URL link]](http://www.k2id.de/data/documentation-k2id-soep/)",
twinlife,za6701_person_v3-0-0,cai1300s,,Betreuungseinrichtung Geschwister (ab 3 J.): Anzahl Bet. ohne Ausbildung,,twinlife-2014-F2F_Modul6_Betreuung,cai1300s,,,"Early childhood education and care quality in the Socio-Economic Panel (K2ID-SOEP): K2ID Projekt Kinder und Kitas in Deutschland.
 ; [[URL link]](http://www.k2id.de/data/documentation-k2id-soep/)",
twinlife,za6701_person_v3-0-0,cai1300t,,Betreuungseinrichtung Z1 (ab 3 Jahre): Anzahl Betreuer ohne Ausbildung,,twinlife-2014-F2F_Modul6_Betreuung,cai1300t,,,"Early childhood education and care quality in the Socio-Economic Panel (K2ID-SOEP): K2ID Projekt Kinder und Kitas in Deutschland.
 ; [[URL link]](http://www.k2id.de/data/documentation-k2id-soep/)",
twinlife,za6701_person_v3-0-0,cai1300u,,Betreuungseinrichtung Z2 (ab 3 Jahre): Anzahl Betreuer ohne Ausbildung,,twinlife-2014-F2F_Modul6_Betreuung,cai1300u,,,"Early childhood education and care quality in the Socio-Economic Panel (K2ID-SOEP): K2ID Projekt Kinder und Kitas in Deutschland.
 ; [[URL link]](http://www.k2id.de/data/documentation-k2id-soep/)",
twinlife,za6701_person_v3-0-0,car0100s,,Betreuung Geschwister 0-6 Monate,,twinlife-2014-F2F_Modul6_Betreuung,car0100s,1.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0100t,,Betreuung Z1 0-6 Monate: Selbst,,twinlife-2014-F2F_Modul6_Betreuung,car0100t,1.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0100u,,Betreuung Z2 0-6 Monate: Selbst,,twinlife-2014-F2F_Modul6_Betreuung,car0100u,1.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0101s,,Betreuung Geschwister 0-6 Monate: Anderer Elternteil (gleicher Haushalt),,twinlife-2014-F2F_Modul6_Betreuung,car0100s,2.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0101t,,Betreuung Z1 0-6 Monate: Anderer Elternteil (gleicher Haushalt),,twinlife-2014-F2F_Modul6_Betreuung,car0100t,2.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0101u,,Betreuung Z2 0-6 Monate: Anderer Elternteil (gleicher Haushalt),,twinlife-2014-F2F_Modul6_Betreuung,car0100u,2.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0102s,,Betreuung Geschwister 0-6 Monate: Anderer Elternteil (anderer Haushalt),,twinlife-2014-F2F_Modul6_Betreuung,car0100s,3.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0102t,,Betreuung Z1 0-6 Monate: Anderer Elternteil (anderer Haushalt),,twinlife-2014-F2F_Modul6_Betreuung,car0100t,3.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0102u,,Betreuung Z2 0-6 Monate: Anderer Elternteil (anderer Haushalt),,twinlife-2014-F2F_Modul6_Betreuung,car0100u,3.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0103s,,Betreuung Geschwister 0-6 Monate: Partner (nicht Elternteil),,twinlife-2014-F2F_Modul6_Betreuung,car0100s,4.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0103t,,Betreuung Z1 0-6 Monate: Partner (nicht Elternteil),,twinlife-2014-F2F_Modul6_Betreuung,car0100t,4.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0103u,,Betreuung Z2 0-6 Monate: Partner (nicht Elternteil),,twinlife-2014-F2F_Modul6_Betreuung,car0100u,4.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0104s,,Betreuung Geschwister 0-6 Monate: Grosseltern,,twinlife-2014-F2F_Modul6_Betreuung,car0100s,5.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0104t,,Betreuung Z1 0-6 Monate: Grosseltern,,twinlife-2014-F2F_Modul6_Betreuung,car0100t,5.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0104u,,Betreuung Z2 0-6 Monate: Grosseltern,,twinlife-2014-F2F_Modul6_Betreuung,car0100u,5.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0105s,,Betreuung Geschwister 0-6 Monate: Geschwister,,twinlife-2014-F2F_Modul6_Betreuung,car0100s,6.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0105t,,Betreuung Z1 0-6 Monate: Geschwister,,twinlife-2014-F2F_Modul6_Betreuung,car0100t,6.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0105u,,Betreuung Z2 0-6 Monate: Geschwister,,twinlife-2014-F2F_Modul6_Betreuung,car0100u,6.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0106s,,Betreuung Geschwister 0-6 Monate: sonstige Verwandte,,twinlife-2014-F2F_Modul6_Betreuung,car0100s,7.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0106t,,Betreuung Z1 0-6 Monate: sonstige Verwandte,,twinlife-2014-F2F_Modul6_Betreuung,car0100t,7.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0106u,,Betreuung Z2 0-6 Monate: sonstige Verwandte,,twinlife-2014-F2F_Modul6_Betreuung,car0100u,7.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0107s,,Betreuung Geschwister 0-6 Monate: Freunde,,twinlife-2014-F2F_Modul6_Betreuung,car0100s,8.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0107t,,Betreuung Z1 0-6 Monate: Freunde,,twinlife-2014-F2F_Modul6_Betreuung,car0100t,8.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0107u,,Betreuung Z2 0-6 Monate: Freunde,,twinlife-2014-F2F_Modul6_Betreuung,car0100u,8.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0108s,,Betreuung Geschwister 0-6 Monate: Tagesmutter (ausgebildet),,twinlife-2014-F2F_Modul6_Betreuung,car0100s,9.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0108t,,Betreuung Z1 0-6 Monate: Tagesmutter (ausgebildet),,twinlife-2014-F2F_Modul6_Betreuung,car0100t,9.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0108u,,Betreuung Z2 0-6 Monate: Tagesmutter (ausgebildet),,twinlife-2014-F2F_Modul6_Betreuung,car0100u,9.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0109s,,Betreuung Geschwister 0-6 Monate: Tagesmutter (ohne Ausbildung),,twinlife-2014-F2F_Modul6_Betreuung,car0100s,10.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0109t,,Betreuung Z1 0-6 Monate: Tagesmutter (ohne Ausbildung),,twinlife-2014-F2F_Modul6_Betreuung,car0100t,10.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0109u,,Betreuung Z2 0-6 Monate: Tagesmutter (ohne Ausbildung),,twinlife-2014-F2F_Modul6_Betreuung,car0100u,10.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0110s,,"Betreuung Geschwister 0-6 Monate: Kinderfrau, Au-Pair",,twinlife-2014-F2F_Modul6_Betreuung,car0100s,11.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0110t,,"Betreuung Z1 0-6 Monate: Kinderfrau, Au-Pair",,twinlife-2014-F2F_Modul6_Betreuung,car0100t,11.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0110u,,"Betreuung Z2 0-6 Monate: Kinderfrau, Au-Pair",,twinlife-2014-F2F_Modul6_Betreuung,car0100u,11.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0111s,,Betreuung Geschwister 0-6 Monate: Babysitter,,twinlife-2014-F2F_Modul6_Betreuung,car0100s,12.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0111t,,Betreuung Z1 0-6 Monate: Babysitter,,twinlife-2014-F2F_Modul6_Betreuung,car0100t,12.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0111u,,Betreuung Z2 0-6 Monate: Babysitter,,twinlife-2014-F2F_Modul6_Betreuung,car0100u,12.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
twinlife,za6701_person_v3-0-0,car0112s,,Betreuung Geschwister 0-6 Monate: Betreuungseinrichtung (bis 3 Jahre),,twinlife-2014-F2F_Modul6_Betreuung,car0100s,13.0,,"Adaptiert von: TNS Infratest Sozialforschung. 2013. SOEP 2012 - Erhebungsinstrumente 2012 (Welle 29) des Sozio-oekonomischen Panels: Haushaltfragebogen, Altstichproben. SOEP Survey Papers 159: Series A. Berlin: DIW/SOEP ; [[URL link]](https://www.econstor.eu/dspace/bitstream/10419/88778/1/77583694X.pdf)",
